,X,Objective function
0,0.591663735941687,0.04837762986077887
1,0.8238408655039791,-0.08025478504332714
2,0.4974782915053747,0.3355542866185179
3,0.7505836733234388,0.03281901631613688
4,0.41842497661050293,-0.025679581367739613
5,0.34199930259682776,0.02287604597982385
6,0.6349997427426554,-0.014778406460635008
7,0.2197670627232543,0.2831317234312909
8,0.6057295591421354,-0.07120496305151051
9,0.9994816595638886,0.05799935299220125
10,0.32803568828194496,0.12856794520972797
11,0.3423201565444526,0.019531518164188594
12,0.8867056847600612,0.5883623779872662
13,0.09276383471073357,-0.020467319747004657
14,0.38321630970687703,0.027003906469368132
15,0.5502118730593955,-0.13845892920420833
16,0.0911785441365438,0.1780555099713487
17,0.06422414573732826,-0.041116734119742294
18,0.3816633431658467,-0.014580678046035137
19,0.5497509026689434,0.03715167685194459
20,0.10822224715176842,0.003267778985531591
21,0.9555718174980851,0.0859580373192501
22,0.19780271950726558,-0.0061987577241237185
23,0.48408360701483555,0.13977491177812323
24,0.5724931519024524,0.12204786850278497
25,0.19720267641658273,0.1258619688194121
26,0.08876115451928268,0.1401553278405721
27,0.15406607395984162,-0.08377013230689699
28,0.3691673648392927,0.05184930626860706
29,0.36579972372995184,0.12979803389177583
30,0.9391309047404742,0.09203025777264534
31,0.4373685652293767,0.020726268599704372
32,0.8608878646327935,0.10125722936795631
33,0.7566321284719616,0.1386915948877279
34,0.5423709159809147,0.13495200972967394
35,0.7791720952337174,-0.017526434772129992
36,0.5684442412975786,0.011239847255484183
37,0.8063370865522701,0.06983767090298196
38,0.3318670868801614,0.01388942175241819
39,0.3772440515397638,0.09129984010181644
40,0.268317968885156,0.01714286248899408
41,0.9276333394336441,0.2691149402989637
42,0.9399008429684179,0.26785758989699976
43,0.1252278712334386,-0.01899413707709737
44,0.9657617340239656,0.22563678487228092
45,0.29402806392225633,0.12600594568786264
46,0.6858223495511734,0.36051887538758043
47,0.6842771906997883,0.4289708693772891
48,0.846825460948842,-0.03269150452646957
49,0.09941402990382664,-0.011246972675985175
50,0.2740661772936003,0.10395774705721741
51,0.6143590821440116,-0.024865021795820137
52,0.6413692406261494,-0.01059111622032934
53,0.5962298296156419,0.0077406942858466365
54,0.2928082111031466,0.16119507174505066
55,0.7256511547881664,0.12668037180276137
56,0.0019698846691587057,-0.05438375501144719
57,0.7816979957561003,-0.025343301792114702
58,0.9706449113272532,-0.013522422669081375
59,0.8994158957631563,0.7804343759516257
60,0.6943952216694617,0.42058210273330543
61,0.6268726618283049,-0.020304971606822816
62,0.004423709259616215,0.011119020361521405
63,0.733583527975589,0.1343404926618414
64,0.8832394184080017,0.48094299114254335
65,0.9683484578108205,-0.0023672766934948655
66,0.942774492447195,0.1836989599697604
67,0.6034895038982785,-0.19761140266952235
68,0.6246041024602121,0.20391107210634668
69,0.12014868323942951,-0.0036960677572447434
70,0.9567640290093796,0.007205821778234429
71,0.9222631254232805,0.5720613240680454
72,0.20263506232633066,0.030550177730700376
73,0.2933286842319077,0.14358029464556718
74,0.10501926865507294,0.11438757928730367
75,0.24279710472058347,-0.10645054138631314
76,0.7306027223892038,0.1463210673686714
77,0.9613180112866178,0.1716955517735162
78,0.052539206195848176,0.14619230508513234
79,0.8365199141535069,-0.12309643368502456
80,0.01894498374343434,-0.04670987752463885
81,0.8943051677208624,0.6950990315407315
82,0.029991979035959515,0.01932959462123324
83,0.49359048264074423,0.20085360377188916
84,0.5280649900347612,0.18299109084776888
85,0.39157322622712,-0.06749415827651797
86,0.058706858795276595,0.03105476080592378
87,0.8386848865536122,0.032776963654663434
88,0.6084675022549256,-0.0158139585613604
89,0.16040936743049905,-0.0564690842179817
90,0.12815054811375426,0.12948087488905524
91,0.5421002618240713,0.12493229614800067
92,0.6030762610934904,0.07799242410751224
93,0.9631303541823891,0.33158168025682433
94,0.3590314545380471,-0.09745299219475136
95,0.11645535211128488,-0.03816321994663106
96,0.24830322632115875,0.12564732374250215
97,0.38571859615762083,0.03064303399273936
98,0.8706963796333774,0.039261445041942344
99,0.857110829342679,0.11662114291158904
100,0.9001973349767115,0.7424310476144114
101,0.9147269128362806,0.7524881976333051
102,0.9462190638770995,-0.006975134871169436
103,0.9052485497433193,0.8885255012808025
104,0.9103249221953156,0.7135819797853302
105,0.9094499895479832,0.8271524956332144
106,0.11610162047723382,-0.00791502864445822
107,0.99587585586871,-0.02145125704905182
108,0.7962421705149251,0.15839662331659654
109,0.4033503488902276,0.13382013261757214
110,0.04442650049369079,-0.020065671333375067
111,0.6656346108251855,0.1187854871833201
112,0.47583726395325365,0.186074840607266
113,0.019715641642308768,0.08288278313401287
114,0.2576804339942984,0.023873378642886273
115,0.9738729551846576,-0.09897118257578015
116,0.9081238633956314,0.9135403807570163
117,0.9114613230369623,0.8083828150612055
118,0.9075841941513106,0.8905793831026444
119,0.17935630792025714,0.17249599875831387
120,0.3690328101850795,0.04419559402903898
121,0.8065085452962997,-0.08061550541922227
122,0.6701162624610414,0.1246495914295604
123,0.3018904576917434,0.17242395177678138
124,0.26388070649526274,0.08110855255965643
125,0.7949267192032684,-0.08947386325978923
126,0.6674321613626425,0.1601474975834645
127,0.910350937385631,0.6327853212570445
128,0.9117772540997601,0.7968982523678667
129,0.9115657708807682,0.8256660861233359
130,0.9278421693521145,0.3620815345445008
131,0.9424312102510282,0.13470102481319976
132,0.5152021928749847,0.25726976869945206
133,0.9104583998614781,0.7940773587888578
134,0.3440210199374174,0.16035567679189128
135,0.9115256596924595,0.8904928564961554
136,0.6385621080300653,0.05283992815117368
137,0.12866665695950497,0.03110124711817081
138,0.9108633714605651,0.8426747561629381
139,0.6515426290517315,0.14344311457302683
140,0.35127437869534117,-0.07773695972231254
141,0.5226514232402392,0.22938265438426692
142,0.3594854549792954,-0.04621347256146168
143,0.5264970187917113,-0.0659785253170724
144,0.9104895132486703,0.6587765913099889
145,0.9962221630540956,-0.05612339406681695
146,0.8700653977871021,0.32362152402414285
147,0.8916485280695116,0.93040411815308
148,0.8326883002532972,0.05646023533947806
149,0.9124801262056996,0.7397886990589995
150,0.9129333161083771,0.8809300674934225
151,0.5718990000585499,-0.0058399964354539265
152,0.4297615527288421,-0.0811627276884218
153,0.7515389737365761,0.23508312495842784
154,0.7780322738928309,-0.06731560266554003
155,0.12818120394002552,0.1367167173817845
156,0.9853561204266651,0.04123749990529286
157,0.316168736831819,0.12762305773148153
158,0.5274604586648103,0.13437423616470331
159,0.9133229572977148,0.8774226561818832
160,0.9127477401500046,0.6709981203266475
161,0.9132402736543059,0.7375581905588191
162,0.3132875619889176,0.056951099049821555
163,0.5323891923434245,0.15734052839805146
164,0.1926387807864003,-0.1388881956860949
165,0.9135917613051856,0.6295016636591351
166,0.9126846939024963,0.8473747757814724
167,0.5124160766854667,0.36770416112539056
168,0.7075580008600458,0.6127222760400426
169,0.9079147003781021,0.6055463289721139
170,0.3159460827896228,-0.009139119920346078
171,0.6944448721467751,0.43779962028344
172,0.8955746562340627,0.819871234984695
173,0.7096364537493741,0.4172686319012958
174,0.2847876493431334,0.05783626439833981
175,0.49924231583250855,0.2575592730583597
176,0.8311222815214601,0.0817802641029734
177,0.03286539050749815,0.17325043012637603
178,0.1448705752119126,0.24803968061649054
179,0.9494525556543351,-0.15887631758331022
180,0.27780949656801146,-0.007153398329425534
181,0.5443999451414043,-0.15323011486308957
182,0.7977574343937665,-0.001096525810993026
183,0.23228431830766305,-0.09440378260086528
184,0.6714857698326986,0.24742321573554601
185,0.07342332634825688,0.1329147649060567
186,0.36864461788020986,-0.05854159053411658
187,0.33137657946352017,0.24932546135754044
188,0.7141351190226745,0.34463887611588145
189,0.9250667282919485,0.6873214235082985
190,0.7573464390643672,0.07116706325547281
191,0.9110975632855547,0.7357538521232951
192,0.6003600179115165,-0.07782266322343144
193,0.3101667656682374,0.11276152744959927
194,0.9100319592493762,0.6603200671645998
195,0.5048202987793532,0.3952260994573251
196,0.9114174731831988,0.7779476814943369
197,0.9108864119824339,0.6854518115480301
198,0.3319737684884947,0.12553174117124177
199,0.49647256418242325,0.25010970517578396
